time,open,high,low,close,Volume,Volume MA
2021-08-17T17:00:00-07:00,0.8696,0.9203,0.8156,0.8537,47211581.234379835,38684831.79278003
2021-08-18T17:00:00-07:00,0.8543,0.9842,0.83,0.9842,46849971.29439004,39908449.046300024
2021-08-19T17:00:00-07:00,0.9845,1.0924,0.9787,1.042,60383925.09439981,41611893.75681451
2021-08-20T17:00:00-07:00,1.0416,1.0576,0.9848,0.9895,24793026.714339983,40625743.391815014
2021-08-21T17:00:00-07:00,0.9895,1.0785,0.9634,1.0746,32748292.954339936,40915001.04231751
2021-08-22T17:00:00-07:00,1.0747,1.0833,1.0039,1.0254,27833308.114370015,41235944.34132951
2021-08-23T17:00:00-07:00,1.0239,1.0353,0.895,0.9189,45030631.24428992,42531641.59984951
2021-08-24T17:00:00-07:00,0.919,0.979,0.8877,0.9512,40329140.18435991,43143020.2923655
2021-08-25T17:00:00-07:00,0.9516,0.9684,0.848,0.8648,48287886.694389984,44166230.054372
2021-08-26T17:00:00-07:00,0.8647,0.9398,0.8375,0.9233,29293924.63437001,43561597.75837049
2021-08-27T17:00:00-07:00,0.9237,0.9497,0.8967,0.9166,16602605.694210004,42804773.10236348
2021-08-28T17:00:00-07:00,0.9172,0.9369,0.876,0.9153,17608652.814319998,41946785.728362985
2021-08-29T17:00:00-07:00,0.9156,0.9156,0.8437,0.851,22708973.904289998,40861550.48335748
2021-08-30T17:00:00-07:00,0.8508,0.9097,0.8432,0.8561,30719837.49437008,39062885.49485649
2021-08-31T17:00:00-07:00,0.856,0.93,0.8275,0.9227,34004379.194400035,37102699.6173565
2021-09-01T17:00:00-07:00,0.9218,0.9464,0.8937,0.9064,27062890.414360013,35803615.95685451
2021-09-02T17:00:00-07:00,0.9068,0.9366,0.8819,0.9133,22655221.024370007,35088772.10685351
2021-09-03T17:00:00-07:00,0.913,0.977,0.905,0.951,27216314.904340025,35400638.75285201
2021-09-04T17:00:00-07:00,0.9512,1.0358,0.9346,1.0237,38796625.63439994,35802703.7703545
2021-09-05T17:00:00-07:00,1.0237,1.0777,0.9128,1.0646,46422066.48440006,34327962.78635451
2021-09-06T17:00:00-07:00,1.0644,1.065,0.7102,0.8328,71755804.50437003,35555173.94985402
2021-09-07T17:00:00-07:00,0.8352,0.8628,0.7434,0.823,54334065.53438982,35929378.66185401
2021-09-08T17:00:00-07:00,0.8238,0.917,0.7979,0.8554,49521401.804390006,35386252.49735351
2021-09-09T17:00:00-07:00,0.8552,0.8943,0.7825,0.808,32393879.294380005,35766295.126355514
2021-09-10T17:00:00-07:00,0.808,0.9128,0.8034,0.8732,25887624.39426999,35423261.69835201
2021-09-11T17:00:00-07:00,0.8735,0.96,0.8317,0.9223,27796643.92396996,35421428.48883201
2021-09-12T17:00:00-07:00,0.921,0.9527,0.7962,0.8405,28443999.64431002,34592096.90883301
2021-09-13T17:00:00-07:00,0.8404,0.8793,0.8025,0.8599,23403669.24424995,33745823.361827515
2021-09-14T17:00:00-07:00,0.86,0.9222,0.8434,0.9085,19490770.124310024,32305967.53332352
2021-09-15T17:00:00-07:00,0.9082,0.9215,0.836,0.8563,26615690.214299995,32172055.812320024
2021-09-16T17:00:00-07:00,0.8563,0.865,0.8063,0.8187,20938312.84430001,32388841.169824522
2021-09-17T17:00:00-07:00,0.8184,0.848,0.8029,0.835,13879396.434089998,32202378.350813024
2021-09-18T17:00:00-07:00,0.8348,0.8408,0.8001,0.814,12569609.463290012,31695410.128763027
2021-09-19T17:00:00-07:00,0.8134,0.8146,0.6581,0.6999,45132089.50439994,32416022.729264516
2021-09-20T17:00:00-07:00,0.6997,0.737,0.6301,0.6568,32350590.49436,32333333.29426251
2021-09-21T17:00:00-07:00,0.6573,0.7474,0.6526,0.7446,33748259.52437002,32667601.749763012
2021-09-22T17:00:00-07:00,0.7448,0.7477,0.7093,0.7341,22667825.33427004,32668231.965258013
2021-09-23T17:00:00-07:00,0.7337,0.825,0.6521,0.693,63632011.59430989,34489016.79975651
2021-09-24T17:00:00-07:00,0.6922,0.7001,0.6538,0.6828,19668654.594239984,33532618.247748513
2021-09-25T17:00:00-07:00,0.6833,0.7436,0.6234,0.6733,46464646.504269965,33534747.248742007
2021-09-26T17:00:00-07:00,0.6724,0.7206,0.6593,0.6616,24739013.244110014,31183907.68572901
2021-09-27T17:00:00-07:00,0.6613,0.679,0.625,0.6284,19732748.44422997,29453841.831221014
2021-09-28T17:00:00-07:00,0.628,0.6673,0.6197,0.6331,18364941.65411996,27896018.823707514
2021-09-29T17:00:00-07:00,0.6331,0.6581,0.6298,0.6459,16244254.193999987,27088537.56868851
2021-09-30T17:00:00-07:00,0.6459,0.7267,0.6433,0.707,25606779.974260017,27074495.34768801
2021-10-01T17:00:00-07:00,0.707,0.7586,0.6953,0.7264,19099137.96421,26639620.049700014
